entrezgene_id	hgnc_symbol
	TECRP2
25798	BRI3
6546	SLC8A1
9348	NDST3
94015	TTYH2
7543	ZFX
1073	CFL2
	YBX1P2
441282	AKR1B15
284346	ZNF575
101928388	PLA2G4E-AS1
374987	NEXN-AS1
101929586	""
23251	MINAR1
100507178	SLFNL1-AS1
257194	NEGR1
	ZNF285B
284366	KLK9
168537	GIMAP7
	TMC3-AS1
9871	SEC24D
7386	UQCRFS1
	RPL36AP10
	LINC01712
	VN1R104P
	DPPA5P1
5680	PSG11
84255	SLC37A3
11124	FAF1
677813	SNORA30
100862671	TMEM265
2643	GCH1
	LINC02704
5261	PHKG2
90952	ESAM
28968	SLC6A16
5495	PPM1B
	LINC02058
23478	SEC11A
728769	SCAMP1-AS1
104355297	ABCA9-AS1
	CCT5P1
	RBX1P2
6756	SSX1
	MTCYBP18
7478	WNT8A
5862	RAB2A
347344	ZNF81
5977	DPF2
11043	MID2
115123	MARCHF3
	TUBB8P2
	ERVK3-1
	HMGB3P19
9729	KIAA0408
	CEACAMP8
	RPL5P17
79147	FKRP
	GCATP1
	LINC02208
51208	CLDN18
	HSPE1P2
	RNU6-597P
	RNU6-1162P
85001	""
	TPT1P4
	HSPD1P10
	MTCO1P56
2166	FAAH
6610	SMPD2
84249	PSD2
90835	CCDC189
170487	ACTL10
	TPM3P2
	PIGPP3
101926888	RALY-AS1
137872	ADHFE1
10040	TOM1L1
51248	PDZD11
51163	DBR1
23224	SYNE2
6206	RPS12
	KRT8P42
2778	GNAS
	HEPN1
	KRT8P7
	PLCXD2-AS1
	NDUFS6P1
375519	GJB7
54625	PARP14
10409	BASP1
387082	SUMO4
53826	FXYD6
	ABCD1P5
154043	CNKSR3
64965	MRPS9
56159	TEX11
56267	KYAT3
106478968	TRPC7-AS2
	TOMM40P3
64963	MRPS11
134285	TMEM171
	RBM48P1
	LINC02485
10733	PLK4
56951	C5orf15
130106	CIB4
23361	ZNF629
101928736	MIR762HG
5229	PGGT1B
	TDGF1P6
199221	DZIP1L
100616231	MIR4519
100313837	MIR762
	CTF2P
283932	FBXL19-AS1
642402	GOLGA6L5P
	CTBP2P5
93129	ORAI3
	SOWAHCP5
	ATP1B3P1
	GPR160P1
8673	VAMP8
80270	HSD3B7
348378	SHISAL2A
100507118	PRC1-AS1
4090	SMAD5
	LDHAP3
	VN1R88P
5670	PSG2
	BUB3P1
	HMGB1P18
	RPL7P32
100289178	GNG12-AS1
348093	RBPMS2
51646	YPEL5
83862	TMEM120A
	CLRN1-AS1
	CLCA4-AS1
84446	BRSK1
100507406	LINC02539
84303	CHCHD6
2309	FOXO3
30836	DNTTIP2
	EFL1P1
112755	STX1B
	ST13P20
104613533	""
	MTND3P12
439927	LINC01555
101926911	VPS33B-DT
	HNRNPA1P64
51362	CDC40
	DNAJB6P7
84636	GPR174
23157	SEPTIN6
80218	NAA50
57489	ODF2L
4123	MAN2C1
285671	RNF180
	GGT8P
	MTFR2P1
105374596	LINC01867
29094	LGALSL
	MTRNR2L13
23212	RRS1
	RPL7AP26
6810	STX4
286190	LACTB2-AS1
8654	PDE5A
	SMILR
91368	CDKN2AIPNL
1135	CHRNA2
3001	GZMA
	MRE11P1
131149	OTOL1
729857	RGPD2
116441	TM4SF18
	MTND6P3
54819	ZCCHC10
	TAS2R6P
83443	SF3B5
	PAXBP1P1
	PRKAR2B-AS1
6993	DYNLT1
93664	CADPS2
	LINC01323
	MFFP2
728637	MEIKIN
54869	EPS8L1
11222	MRPL3
105374461	""
635	BHMT
54867	TMEM214
4988	OPRM1
	RPL12P48
	PRXL2AP2
643	CXCR5
6788	STK3
89944	GLB1L2
64848	YTHDC2
	RPL9P28
	TRMT112P3
	PRELID3BP3
	PSMD7P1
101927755	RNFT1-DT
	BPTFP1
4804	NGFR
5792	PTPRF
	TSPAN18-AS1
79759	ZNF668
101929011	LINC02702
	LINC00900
84923	FAM104A
	LINC02618
	MYLKP1
245972	ATP6V0D2
152195	NUDT16L2P
	HNRNPA3P13
27087	B3GAT1
105377390	LINC02263
3781	KCNN2
	OR7E129P
	SYPL1P1
132204	SYNPR
9726	ZNF646
1438	CSF2RA
6873	TAF2
339105	PRSS53
5196	PF4
5161	PDHA2
	IGBP1P2
	DHX40P1
4085	MAD2L1
10597	TRAPPC2B
4005	LMO2
	RPL32P33
147660	ZNF578
79001	VKORC1
10140	TOB1
5655	KLK10
7322	UBE2D2
	LINC00903
3732	CD82
	EIF3KP3
101928978	""
26115	TANC2
	GXYLT1P7
	RPS7P7
151658	LINC00635
10295	BCKDK
84109	QRFPR
30818	KCNIP3
	ZNNT1
155	ADRB3
56123	PCDHB13
100506444	""
	HMGB1P19
116842	LEAP2
	NACAP10
103164619	CASC19
5530	PPP3CA
	AIG1P1
101928858	""
11129	CLASRP
	FTH1P9
	LINC02122
	ALDH7A1P1
26045	LRRTM2
56929	FEM1C
101927274	LINC02071
	PAFAH1B1P1
	EGFLAM-AS3
8622	""
	RPS6P3
146722	CD300LF
55100	WDR70
5341	PLEK
27297	CRCP
3717	JAK2
84294	UTP23
100507261	MIR670HG
	PNPP1
64795	RMND5A
51144	HSD17B12
	DYNLL1P4
105369900	LINC02404
100131726	FAM83A-AS1
55703	POLR3B
101927360	LINC01103
105373537	LINC01886
101927588	""
101929172	""
100133920	""
79974	CPED1
3786	KCNQ3
101927043	EPCAM-DT
	HMGB1P29
	LINC02200
	PSAT1P2
	RPL23AP32
150483	TEKT4
206338	LVRN
101927948	""
	CEP170P1
10099	TSPAN3
	RPL23AP63
	LINC01813
11181	TREH
84148	KAT8
105377389	LINC02262
6549	SLC9A2
	SEPTIN14P4
642843	CPSF4L
101927087	LINC02516
64420	SUSD1
285419	LINC01091
728	C5AR1
124535	HSF5
6510	SLC1A5
1718	DHCR24
6160	RPL31
	PPIAP86
388419	BTBD17
9382	COG1
	SOD1P3
	TRAPPC2P2
	PGAM1P13
	LINC01603
	RPL26P20
	SSR1P1
101929460	""
	CYP51A1P3
51631	LUC7L2
	SNRPEP6
	DUTP8
100996694	LINC02502
55323	LARP6
9760	TOX
	SAR1AP3
8649	LAMTOR3
5652	PRSS8
9802	DAZAP2
3910	LAMA4
91057	CCDC34
50807	ASAP1
55898	UNC45A
2557	GABRA4
253935	ANGPTL5
146547	PRSS36
	HELZ-AS1
8787	RGS9
9183	ZW10
54776	PPP1R12C
101929524	""
2273	FHL1
2281	FKBP1B
	RPL3P6
	DUX4L51
10605	PAIP1
105370016	LINC02439
117531	TMC1
	RPL7P43
	SLC4A8-AS1
5367	PMCH
	UBA6-AS1
60412	EXOC4
	LINC02795
1466	CSRP2
	PHKA1P1
	CDCA4P2
23505	TMEM131
255631	COL24A1
23657	SLC7A11
	RPS29P19
	LINC02703
	LINC02736
	NDUFA3P6
	PDE2A-AS1
29108	PYCARD
57562	CEP126
7408	VASP
100652740	PYCARD-AS1
106144599	LINC01259
493829	TRIM72
645513	SEPTIN7P14
5153	PDE1B
	GAPDHP39
	LINC02010
13	AADAC
399947	C11orf87
169693	TMEM252
9166	EBAG9
84253	GARNL3
2206	MS4A2
79074	C2orf49
	MTCYBP44
	NDUFB4P12
93233	ODAD1
441027	TMEM150C
	NDUFB9P2
	PTMAP10
136991	ASZ1
	NONOP2
	SNRPGP7
8706	B3GALNT1
6095	RORA
	WBP1P2
	RPL38P2
7379	UPK2
100286979	ANAPC1P1
5156	PDGFRA
728588	MS4A18
105369496	""
28966	SNX24
219995	MS4A15
162979	ZNF296
	CRYM-AS1
284996	RNF149
	SNX29P1
101929549	GAU1
105371831	LINC02089
26259	FBXW8
124602	KIF19
6009	RHEB
27319	BHLHE22
114569	MAL2
7809	BSND
619552	MIR483
100616126	MIR4686
102466725	MIR6744
	RNU6-878P
100423026	MIR4299
102465870	MIR8070
	RN7SKP151
	RNA5SP332
	RNA5SP331
100313774	MIR302E
	RNU7-49P
	RNU6-593P
	RN7SL188P
102464826	MIR6073
51172	NAGPA
	RNA5SP336
	RNA5SP337
	RNA5SP335
	NDUFB9P3
100616118	MIR4486
100616426	MIR4694
	RNU6-783P
9312	KCNB2
102465881	MIR8087
	RNA5SP339
693195	MIR610
	RN7SKP90
	RNA5SP338
	BTF3P12
26822	SNORD14A
	SNORD14B
2882	GPX7
	RN7SL240P
157769	FAM91A1
102465860	MIR8054
317671	RFESD
	RNU6-99P
100616311	MIR3973
	RN7SKP287
	SLC30A6P1
	RNU6-365P
	RN7SKP158
101927926	LINC01851
102466876	MIR8068
100313777	MIR670
406918	MIR129-2
100422827	MIR3160-1
100422825	MIR3160-2
102466726	MIR6745
100847020	MIR5582
692108	SNORD67
100423000	MIR3161
100422880	MIR3162
	RN7SKP192
	RNU2-23P
100616284	MIR4489
102465449	MIR6751
	GLULP5
126969	SLC44A3
693197	MIR612
100616292	MIR4690
	RNU6-46P
8835	SOCS2
102465669	MIR7113
100616403	MIR4691
6936	GCFC2
	RN7SL309P
	RNU6-1175P
	RNU7-23P
102465518	MIR6860
100423029	MIR3163
	RN7SKP297
100616402	MIR4696
102465451	MIR6753
	RNU6-216P
	RNA5SP344
	RNU6-544P
	RNU6-311P
100126333	MIR708
	RNU6-672P
	RNU7-59P
100847000	MIR5579
100422823	MIR4300
	RNU6-1135P
100616410	MIR4692
	RNU6-16P
406931	MIR139
64005	MYO1G
	RNU7-105P
	RN7SL223P
10424	PGRMC2
167410	LIX1
	RN7SL239P
	RNU6-560P
100302275	MIR548L
	RNA5SP347
100500823	MIR3920
	RN7SL222P
692075	SNORD6
684959	SNORA25
	RN7SKP53
692063	SNORA32
677792	SNORA1
654320	SNORA8
692072	SNORD5
677805	SNORA18
100302240	MIR1304
	SNORA40
	RNU6-952P
	RNA5SP535
100874372	ARHGAP26-IT1
	RN7SKP115
100616457	MIR4693
100616186	MIR4490
27092	CACNG4
	RNA5SP350
100302228	MIR1261
	RNA5SP349
	RN7SKP273
	RNU4-55P
	POLR3KP2
	RNU2-60P
	RNU6-1107P
	RNU6-44P
	RNU6-277P
644248	SNCA-AS1
407041	MIR34B
407042	MIR34C
	RNU7-187P
100616330	MIR4491
100616376	MIR4492
	RNU6-376P
11267	SNF8
	RN7SL688P
	RNU6-592P
	LINC02377
84868	HAVCR2
	RNU6-1157P
	RNU6-256P
10970	CKAP4
100616319	MIR4493
	RNU4-23P
54461	FBXW5
	RNU6-321P
102466873	MIR8052
58503	OPRPN
	RN7SL167P
	RNU6-1156P
	RNA5SP352
	RNU2-35P
406911	MIR125B1
406882	MIRLET7A2
406892	MIR100
	RNU4ATAC10P
	RNU4ATAC5P
102466719	MIR6716
100616119	MIR4697
	RN7SL778P
8693	GALNT4
85391	SNORD14E
85390	SNORD14D
85389	SNORD14C
	RN7SKP121
	RPL35AP28
102466104	MIR6090
100422855	MIR4301
	RNU6-1123P
283432	LINC00485
	RN7SKP279
442900	MIR326
	TMCC1P1
729732	""
100506530	LINC02349
	WDFY3-AS1
6188	RPS3
	TMEM248P1
8411	EEA1
166824	RASSF6
6727	SRP14
733	C8G
	C1GALT1P3
	ASS1P10
6503	SLA
353189	SLCO4C1
196483	EEF2KMT
286256	LCN12
54878	DPP8
4888	NPY6R
	LINC01837
7903	ST8SIA4
	LINC02692
350	APOH
5730	PTGDS
6718	AKR1D1
7416	VDAC1
115727	RASGRP4
102723487	LINC01497
105371849	HEATR6-DT
401562	LCNL1
54549	SDK2
55188	RIC8B
286257	PAXX
	PGBD4P4
	TPI1P4
245973	ATP6V1C2
	ENPP7P14
	KRT18P54
	LINC02164
56121	PCDHB15
9662	CEP135
	RPS3AP48
	SNRPCP20
	NPM1P3
	LINC01570
100506489	""
51014	TMED7
54556	ING3
102465867	MIR8065
	TAF11L6
9022	CLIC3
3596	IL13
	RNU7-99P
	RNU6-457P
	RNU6-328P
23096	IQSEC2
84560	MT4
	ACTG1P21
103283057	LINC01362
4502	MT2A
	NSRP1P1
20	ABCA2
5586	PKN2
	LDHAL6FP
4500	MT1L
100127206	MINAR2
	RPS14P8
4493	MT1E
56133	PCDHB2
2169	FABP2
100313830	MIR548H1
283601	LINC00523
	RPS12P10
	H2AZ1-DT
23580	CDC42EP4
	RAET1M
4499	MT1M
	LINC01798
	RAMACL
340152	ZC3H12D
	RPL7L1P4
51705	EMCN
8788	DLK1
64167	ERAP2
	MRPS21P9
4498	MT1JP
	LINC01483
	CAPZBP1
	HNRNPA3P10
4489	MT1A
100134391	""
6079	SNORD15A
114599	SNORD15B
	MT1DP
	LINC01808
100130268	CAPS2-AS1
	MT1CP
81544	GDPD5
101060019	LINC01799
	CYCSP30
4490	MT1B
	HELLPAR
64446	DNAI2
1407	CRY1
	WDR4P2
1768	DNAH6
4494	MT1F
	UFL1-AS1
100287482	SMKR1
2444	FRK
101926890	DAB1-AS1
	MT1IP
	ZP3P2
5172	SLC26A4
4501	MT1X
	RPS26P35
100302522	""
80243	PREX2
7432	VIP
	MTCO1P21
55384	MEG3
	DPPA2P4
105371286	NUP93-DT
1428	CRYM
400759	GBP1P1
100505768	LINC01364
144455	E2F7
	RPSAP65
22	ABCB7
	EEF1DP5
50999	TMED5
	MTND3P20
57038	RARS2
	LINC00498
201780	SLC10A4
641364	SLC7A11-AS1
28962	OSTM1
350383	GPR142
7516	XRCC2
22802	CLCA4
2565	GABRG1
2570	GABRR2
51422	PRKAG2
10351	ABCA8
132430	PABPC4L
100507639	LINC02432
	HMGB1P13
	RNU6-1005P
	RPSAP40
	RNU6-196P
	COX6A1P3
101154753	PANDAR
	SMG1P4
200172	SLFNL1
105377652	LINC02480
353116	RILPL1
9741	LAPTM4A
345274	SLC10A6
114792	KLHL32
109729135	MIR4422HG
2996	GYPE
5825	ABCD3
	RPL35AP16
440300	CSPG4P12
6643	SNX2
105369728	""
105369147	BAALC-AS1
7385	UQCRC2
442028	""
	HSPE1P4
	LINC02418
	ASB9P1
	BIN2P1
729475	RAD51AP2
105370854	""
160418	TMTC3
27152	INTU
	HMGB1P51
157638	LRATD2
	C9orf139
9915	ARNT2
	ZYXP1
2529	FUT7
10584	COLEC10
56654	NPDC1
	CDK5P1
4609	MYC
	REV3L-IT1
105369391	""
	EEF1GP4
80168	MOGAT2
954	ENTPD2
4690	NCK1
	CARS1P2
	MROH7-TTC4
64780	MICAL1
101927237	""
93594	TBC1D31
	CRYZP2
285626	""
	RN7SL786P
101929210	""
283214	""
	OR5BJ1P
104355285	LINC01256
84649	DGAT2
102546228	LINC02039
89958	SAPCD2
8382	NME5
590	BCHE
55704	CCDC88A
	RPL17P19
91373	UAP1L1
124	ADH1A
84217	ZMYND12
	MTND6P4
101928651	""
	AARS1P1
	SELENOTP2
	SNRPCP2
	OR5M14P
199857	ALG14
441094	NR2F1-AS1
100289341	MAN1B1-DT
29952	DPP7
26009	ZZZ3
132321	C4orf33
23741	EID1
101059918	GOLGA8R
101928376	IL12A-AS1
	RRN3P1
100506113	UVRAG-DT
	TPRKBP2
	RNY1P10
	GAPDHP35
388228	SBK1
100507291	""
	LINC02351
	PWAR5
101926895	CRTC3-AS1
871	SERPINH1
146059	CDAN1
	ALDH7A1P3
	COX5BP3
728741	NPIPB6
	SLC26A4-AS1
	COX5BP1
	UMLILO
2902	GRIN1
	IQCJ-SCHIP1-AS1
	ETF1P2
285962	WEE2-AS1
102465520	MIR6862-1
	CDC37P2
5918	RARRES1
213	ALB
54432	YIPF1
	MTCO3P38
	NPIPB7
	LINC02394
	LINC02258
	CPNE8-AS1
55911	APOBR
100131176	WDR86-AS1
9671	WSCD2
786	CACNG1
246778	IL27
54429	TAS2R5
9368	SLC9A3R1
111082987	CFTR-AS1
	RPS3AP27
	HNRNPCP9
	KATNBL1P2
112869	SGF29
51384	WNT16
	NFYC-AS1
388633	LDLRAD1
	RN7SL712P
	AKR1B1P8
	API5P1
186	AGTR2
51114	ZDHHC9
	ATP5PBP3
5718	PSMD12
84206	MEX3B
643641	ZNF862
	AKR1B1P7
2828	GPR4
57188	ADAMTSL3
	SLC9A9-AS2
	NPM1P28
	BRD7P2
951	CD37
92369	SPSB4
	CDC37P1
102465907	MIR6862-2
58475	MS4A7
5764	PTN
	RPS6P4
4071	TM4SF1
7284	TUFM
29915	HCFC2
4216	MAP3K4
730130	TMEM229A
127534	GJB4
6733	SRPK2
128218	TMEM125
	TMEM183B
	KRT8P36
101867536	PRNCR1
106479020	WASHC5-AS1
	KMT5AP3
23414	ZFPM2
63950	DMRTA2
	LINC02046
400619	LINC00511
100499467	LINC00511
	SALL4P2
100616256	MIR4721
84689	MS4A14
10813	UTP14A
100289092	ATP2A1-AS1
59269	HIVEP3
	EGFEM1P
79874	RABEP2
	LINC02440
	MRPS6P4
100616495	MIR2392
9629	CLCA3P
768222	MIR770
574450	MIR493
442905	MIR337
100126315	MIR665
574038	MIR431
574034	MIR433
406914	MIR127
574451	MIR432
406927	MIR136
11244	ZHX1
	MEG8
144535	CFAP54
644974	ALG1L2
56126	PCDHB10
	BASP1-AS1
100533106	ZHX1-C8orf76
	KLF7P1
645843	TMEM14EP
	HNRNPMP2
	GEMIN7-AS1
202374	STK32A
	RPSAP74
105375706	LINC02237
126123	IZUMO2
64232	MS4A5
51100	SH3GLB1
	TMEM212-AS1
105375726	MAL2-AS1
285195	SLC9A9
2000	ELF4
101927459	LINC01608
3067	HDC
107984399	""
930	CD19
56301	SLC7A10
220323	OAF
63035	BCORL1
25833	POU2F3
286178	""
727677	CASC8
	PSAT1P4
6478	SIAH2
	H3P25
	AK3P4
	VTRNA2-1
283455	KSR2
	CCT6P2
	HMGN1P18
	TOMM22P6
	IMPDH1P6
	HSPD1P18
6713	SQLE
	MTCO1P55
79858	NEK11
22836	RHOBTB3
2014	EMP3
83941	TM2D1
669	BPGM
8471	IRS4
59272	ACE2
692215	SNORD112
442915	MIR370
767561	SNORD113-1
767562	SNORD113-2
767563	SNORD113-3
767564	SNORD113-4
767565	SNORD113-5
767566	SNORD113-6
767567	SNORD113-7
767568	SNORD113-8
767569	SNORD113-9
767577	SNORD114-1
767578	SNORD114-2
	RPS20P31
767579	SNORD114-3
	SNORD114-4
767581	SNORD114-5
767582	SNORD114-6
767583	SNORD114-7
26151	NAT9
767585	SNORD114-9
8562	DENR
767588	SNORD114-10
767589	SNORD114-11
	HMGN1P26
767590	SNORD114-12
767591	SNORD114-13
767592	SNORD114-14
767593	SNORD114-15
767594	SNORD114-16
767595	SNORD114-17
767596	SNORD114-18
767597	SNORD114-19
729991	BORCS8
767598	SNORD114-20
767599	SNORD114-21
767600	SNORD114-22
767603	SNORD114-23
767604	SNORD114-24
	NPM1P5
767605	SNORD114-25
767606	SNORD114-26
767608	SNORD114-27
767609	SNORD114-28
767610	SNORD114-29
	LINC02064
767611	SNORD114-30
649133	""
767612	SNORD114-31
91947	ARRDC4
494328	MIR379
693121	MIR411
407023	MIR299
494329	MIR380
100302250	MIR1197
442897	MIR323A
768212	MIR758
574408	MIR329-1
574409	MIR329-2
79921	TCEAL4
574452	MIR494
100422837	MIR1193
100126335	MIR543
	HMGB1P45
574453	MIR495
442913	MIR376C
664615	MIR376A2
724024	MIR654
574435	MIR376B
494325	MIR376A1
100126297	MIR300
100302157	MIR1185-1
84901	NFATC2IP
100302209	MIR1185-2
26472	PPP1R14B
378881	MIR381HG
494330	MIR381
664616	MIR487B
664612	MIR539
100126345	MIR889
664613	MIR544A
724025	MIR655
619555	MIR487A
	LINC01299
494331	MIR382
406924	MIR134
768214	MIR668
574436	MIR485
574410	MIR323B
406946	MIR154
574454	MIR496
494326	MIR377
100126308	MIR541
574413	MIR409
574433	MIR412
442914	MIR369
574434	MIR410
724026	MIR656
100507257	MEG9
6383	SDC2
	ENO1P2
3229	HOXC13
6342	SCP2
	LINC02883
	THRAP3P2
105378992	LINC02057
	PPP1R14B-AS1
	MTND5P11
101928137	LINC02444
	DDX43P1
	RPS27P23
3712	IVD
4284	MIP
105379127	""
101929422	LINC02285
	MTND5P12
50801	KCNK4
85012	TCEAL3
8992	ATP6V0E1
100616487	MIR4517
	LINC01297
	GRAMD4P3
404785	POTEG
83985	SPNS1
8437	RASAL1
79760	GEMIN7
342945	ZSCAN22
139231	FAM199X
5424	POLD1
	RNU6-1268P
	MED15P6
1495	CTNNA1
106780802	""
80712	ESX1
25858	CATSPERZ
	ARHGAP42P4
	RPL34P17
390429	OR4N2
101927282	LINC02466
55344	PLCXD1
93035	PKHD1L1
	OR11K2P
	OR4H12P
	OR4N1P
25824	PRDX5
	OR4K6P
283617	OR4K3
	OR4K4P
115265	DDIT4L
	TBC1D3P1
987	LRBA
23205	ACSBG1
400620	LINC02092
283234	CCDC88B
105371824	""
	LINC00469
253962	CACNA1G-AS1
246100	CTAG1A
	LINC02074
8862	APLN
3217	HOXB7
594	BCKDHB
7512	XPNPEP2
	ARL2BPP8
2905	GRIN2C
349160	""
100500811	MIR3621
100505993	TMEM210
3638	INSIG1
54440	SASH3
29882	ANAPC2
	RPL23AP42
51361	HOOK1
	DYNLL1P5
	LINC01322
5325	PLAGL1
105375814	""
	IMPDH1P3
4828	NMB
369	ARAF
115253422	DUS4L-BCAP29
105827617	LINC02563
5947	RBP1
	FAF1-AS1
	MTND4P11
	RPL7P59
	LINC02086
54413	NLGN3
8636	SSNA1
	POLR2DP2
51571	CYRIB
54617	INO80
	CAPZA1P4
8412	BCAR3
723788	BCAR3
	PRKAG2-AS1
	GARS1P1
653653	""
286262	TPRN
100506497	""
	RPL7P48
	SLC9A3R1-AS1
101928733	""
102466815	MIR7155
23510	KCTD2
57180	ACTR3B
8986	RPS6KA4
94107	TMEM203
	RPL21P43
727800	RNF208
100507274	LINC01210
375791	CYSRT1
105369996	LINC02459
643596	RNF224
100507377	LINC02882
142680	SLC34A3
4025	LPO
	NPIPB10P
	PABPC1P4
79023	NUP37
	RRN3P2
5337	PLD1
100131816	UBE2DNL
10383	TUBB4B
139322	APOOL
105378049	TAB2-AS1
	ANKRD49P4
401565	FAM166A
	WBP1LP2
	MTND2P5
154075	SAMD3
	PNPT1P2
100287944	""
	PHBP18
	NANOGNBP2
91851	CHRDL1
	IFITM3P5
728888	NPIPB11
100129722	STPG3-AS1
441476	STPG3
22976	PAXIP1
51433	ANAPC5
	SMG1P6
552900	BOLA2
107282092	BOLA2-SMG1P6
100302280	MIR1237
	LINC02723
100996455	LINC02724
	MTCO3P21
	TBCAP2
79008	SLX1B
343472	BARHL2
55867	SLC22A11
100996635	LINC02607
	OAZ1P1
55929	DMAP1
9931	HELZ
5063	PAK3
25920	NELFB
100526831	SLX1B-SULT1A4
116085	SLC22A12
10055	SAE1
54439	RBM27
54863	TOR4A
441478	NRARP
7010	TEK
440353	NPIPB12
231	AKR1B1
83640	RAMAC
	SNX29P2
8743	TNFSF10
112574	SNX18
100847041	MIR3680-2
	CA5AP1
6693	SPN
105370985	LINC02852
	SMG1P2
101929743	LINC01586
	SLC7A5P1
5295	PIK3R1
9344	TAOK2
64410	KLHL25
647107	LINC01192
253044	LINGO1-AS1
6261	RYR1
9444	QKI
	LINC02157
9379	NRXN2
	LINC02207
10768	AHCYL1
	RCCD1-AS1
4205	MEF2A
	FCF1P4
	GLUD1P9
827	CAPN6
35	ACADS
401431	ATP6V0E2-AS1
	EI24P4
155006	TMEM213
	SLC25A6P5
100996590	LINC01505
	RNU6-496P
	HMGB1P12
401613	SERTM2
	RPS26P31
	EIF4BP7
27286	SRPX2
8805	TRIM24
1266	CNN3
8479	HIRIP3
6169	RPL38
4048	LTA4H
102465995	MIR8081
	RN7SKP77
	RNA5SP292
58499	ZNF462
79977	GRHL2
	OOSP1P1
100129138	""
23439	ATP1B4
283899	INO80E
	LINC01326
	MTND3P7
10451	VAV3
	NPM1P29
	RPL23AP40
	KRT18P61
80012	PHC3
125058	TBC1D16
28232	SLCO3A1
	NRXN2-AS1
	GTF2H2B
3920	LAMP2
10235	RASGRP2
27153	ZNF777
114822	RHPN1
100128782	LINC00476
80853	KDM7A
	RNU2-46P
	RNA5SP289
	PARK7P2
100188953	LINC00092
158434	""
101929690	LINC01583
112268039	""
	EIF4BP3
	RPL36AP35
10880	ACTL7B
132320	SCLT1
	LUNAR1
10881	ACTL7A
168391	GALNTL5
	UST-AS1
221302	ZUP1
101927141	""
	OR4F28P
	HNRNPA1P62
8518	ELP1
	LINC01151
64782	AEN
	RNU7-37P
101927657	""
	H3P27
	LINC02519
729330	OC90
3617	IMPG1
	PGAM1P12
552859	LINC00251
100750225	PCAT1
	NR2F2-AS1
105371899	""
8450	CUL4B
	RPL36AP48
1353	COX11
59277	NTN4
8448	DOC2A
100507117	ASAP1-IT2
	KRT8P4
101927112	LINC01581
51110	LACTB2
	TUBAP4
	HNRNPA3P7
54974	THG1L
	RPL9P18
	MARCKSL1P2
	LINC02529
10933	MORF4L1
	RPS24P12
	NIP7P3
346389	MACC1
79940	LINC00472
23237	ARC
8999	CDKL2
	HNRNPA1P6
	EEF1A1P11
101927498	LINC01361
5462	POU5F1B
	SEPTIN14P5
	RPL32P4
	RPS20P5
23471	TRAM1
	HSPE1P25
101929109	""
	LINC02103
	MARK2P10
100134229	KDM7A-DT
57016	AKR1B10
	TRIM7-AS1
100287366	OSTM1-AS1
1806	DPYD
	IGBP1P4
54516	MTRF1L
92370	PXYLP1
83478	ARHGAP24
	MTCO1P24
53918	PELO
10951	CBX1
102724357	""
	COX5BP2
26762	HAVCR1
	TAAR4P
10957	PNRC1
155054	ZNF425
167838	TXLNB
148534	TLCD4
51275	MAPKAPK5-AS1
11012	KLK11
8581	LY6D
9969	MED13
	EIF4EP4
	H3P2
	ST13P7
	INSIG1-DT
	LINC01358
51530	ZC3HC1
101927513	""
10499	NCOA2
	CT69
2911	GRM1
	ZNF859P
5453	POU3F1
55144	LRRC8D
10144	FAM13A
79646	PANK3
	ADGRD1-AS1
83723	TLCD3B
100287569	LINC00173
100996301	FOXD3-AS1
400604	TOB1-AS1
5715	PSMD9
1901	S1PR1
	RPL12P38
147694	ZNF548
9832	JAKMIP2
80723	SLC35G2
653149	NBPF6
4779	NFE2L1
56925	LXN
7038	TG
	DPY19L4P2
100507421	TMEM178B
5531	PPP4C
154791	FMC1
933	CD22
29970	SCHIP1
55283	MCOLN3
	AGK-DT
155061	ZNF746
	PDCD5P1
55652	SLC48A1
101927974	""
5837	PYGM
54927	CHCHD3
	OR11M1P
5717	PSMD11
	MTND4LP20
121665	SPPL3
84870	RSPO3
344657	LRRIQ4
	LARP7P4
	PSMC1P7
	NFU1P2
	MTCO2P31
64778	FNDC3B
83699	SH3BGRL2
101928489	""
	DPY19L2P1
	MTRES1P1
57221	ARFGEF3
57535	ELAPOR1
4899	NRF1
	SF1-DT
5871	MAP4K2
5908	RAP1B
83719	YPEL3
55316	RSAD1
	UST-AS2
	GAPDHP15
2519	FUCA2
10184	LHFPL2
	LAP3P2
100507254	LINC01013
27071	DAPP1
	HMGN1P28
3216	HOXB6
	NDUFB10P2
6793	STK10
646588	""
79153	GDPD3
	CLNS1AP1
100133319	""
	RPL9P29
6752	SSTR2
10467	ZNHIT1
100874282	MLIP-IT1
100506779	TSPOAP1-AS1
83447	SLC25A31
	H3P28
26503	SLC17A5
100507316	MINCR
5595	MAPK3
100505501	""
	EEF1B2P8
	RPS3AP19
	KRT18P34
104355289	LINC01324
	BCL2L12P1
6581	SLC22A3
	SERPINA15P
147081	LINC02210
441381	LRRC24
6476	SI
	FUNDC2P3
	RPS4XP8
	RPL17P25
134860	TAAR9
	MTCO2P25
8427	ZNF282
	MTND4P13
23138	N4BP3
8936	WASF1
3211	HOXB1
8323	FZD6
84105	PCBD2
51651	PTRH2
57575	PCDH10
	RPL32P31
	ERBIN-DT
27147	DENND2A
201799	TMEM154
	ACSL6-AS1
102	ADAM10
284131	ENDOV
54545	MTMR12
389208	TMPRSS11F
157869	SBSPON
	THAP9-AS1
